51,"39,86,133,179,217,257,294,320,347,377,408,443",
"58,105,150,193,233,275,311,334,362,392,422,458"
52,"54,96,133,165,206,245,281,309,335,358,386,428",
"73,110,150,182,221,263,299,323,348,374,402,439"
53,"53,97,136,164,205,256,286,326,353,382,412,444",
"68,111,154,180,222,272,302,339,366,397,428,457"
54,"60,104,147,184,225,272,306,337,370,400,434,471",
"76,120,166,199,240,291,323,357,385,419,450,483"
55,"57,106,151,183,234,281,317,346,383,419,459,497",
"73,118,166,197,249,297,335,368,402,443,481,520"
56,"56,93,135,173,212,254,291,321,348,370,410,448",
"69,110,153,187,227,271,304,333,360,388,429,465"
57,"36,87,132,167,209,254,287,325,361,397,445,482",
"53,102,147,178,222,272,307,342,380,420,465,499"
58,"39,73,110,148,185,229,271,307,340,377,411,449"
,"51,88,129,164,201,249,294,324,359,395,430,469"
59,"57,102,149,190,238,289,342,372,416,454,497,536",
"76,118,168,211,254,312,358,396,434,476,515,558"
60,"69,128,188,234,281,342,387,422,454,504",
"89,146,209,255,307,368,402,437,477,527"
