WIN_20240407_15_51_59_Pro.mp4
end_frame,44,94,147,192,240,293,340,373,411,450,493,530
30.mp4
start_frame,20,66,111,150,196,247,293,332,371,406,449,483
end_frame,33,81,128,168,215,266,312,347,385,422,462,501
31.mp4
start_frame,28,67,108,148,189,232,275,311,350,385,424,461
end_frame,46,81,123,168,207,248,291,334,368,405,444,478
32.mp4
start_frame,23,69,119,170,214,263,311,351,392,431,472,511
end_frame,43,88,142,189,234,281,332,368,408,452,490,530
33.mp4
start_frame,20,75,126,166,214,261,310,337,377,409,449,484
end_frame,44,94,148,187,234,283,326,355,392,427,467,503
34.mp4
start_frame,20,69,118,163,215,270,317,355,392,426,465,498
end_frame,39,85,140,186,236,295,340,372,411,446,482,519
35.mp4
start_frame,38,81,122,161,207,254,289,320,358,391,429,461
end_frame,56,98,143,179,223,272,309,338,373,413,449,481
36.mp4
start_frame,21,72,118,165,215,268,322,361,400,440,481,519
end_frame,41,89,138,186,236,288,346,377,419,467,502,546
37.mp4
start_frame,20,69,122,167,221,272,321,362,396,432,470,509
end_frame,38,88,140,193,242,295,348,381,415,453,493,527
38.mp4
start_frame,30,81,133,183,237,289,343,382,423,456,492,528
end_frame,55,101,157,208,259,310,366,401,441,474,509,550
39.mp4
start_frame,28,80,132,175,229,285,333,368,405,442,477,514
end_frame,53,100,154,200,254,309,357,389,425,465,498,532
40.mp4
start_frame,47,95,155,201,249,302,350,384,418,451,490,525
end_frame,63,117,177,219,267,325,371,403,436,469,508,542
41.mp4
start_frame,56,109,163,214,262,316,361,396,430,464,501,533
end_frame,77,132,185,228,284,334,380,414,452,482,521,556
42.mp4
start_frame,61,118,167,204,254,301,345,378,414,448,480,517
end_frame,84,133,188,220,275,319,365,395,432,464,493,533
43.mp4
start_frame,53,98,149,192,236,288,324,360,393,428,465,501
end_frame,70,119,168,209,261,307,340,378,412,446,484,518
44.mp4
start_frame,86,140,183,227,299,381,445,474,510,550,586,624
end_frame,104,155,206,250,325,404,458,495,528,567,603,639
45.mp4
start_frame,37,88,137,178,226,271,319,350,383,419,456,495
end_frame,56,108,155,195,239,289,336,367,401,437,473,511
46.mp4
start_frame,105,158,203,233,277,324,361,392,426,456,490,527
end_frame,128,174,220,257,294,347,382,412,442,470,509,546
47.mp4
start_frame,36,83,125,163,206,247,294,330,371,406,442,483
end_frame,54,96,142,179,218,269,313,355,390,426,459,498
48.mp4
start_frame,21,75,125,165,210,264,302,332,364,397,438,474
end_frame,37,93,143,182,232,284,320,351,384,418,456,493
49.mp4
start_frame,50,96,147,187,234,281,314,341,371,404,451,486
end_frame,65,117,171,206,252,299,324,357,388,431,477,518
50.mp4
start_frame,78,123,175,219,270,322,362,390,431,462,497,529
end_frame,94,146,202,241,289,340,380,409,443,480,515,545
51.mp4
start_frame,39,86,133,179,217,257,294,320,347,377,408,443
end_frame,58,105,150,193,233,275,311,334,362,392,422,458
52.mp4
start_frame,54,96,133,165,206,245,281,309,335,358,386,428
end_frame,73,110,150,182,221,263,299,323,348,374,402,439
53.mp4
start_frame,53,97,136,164,205,256,286,326,353,382,412,444
end_frame,68,111,154,180,222,272,302,339,366,397,428,457
54.mp4
start_frame,60,104,147,184,225,272,306,337,370,400,434,471
end_frame,76,120,166,199,240,291,323,357,385,419,450,483
55.mp4
start_frame,57,106,151,183,234,281,317,346,383,419,459,497
end_frame,73,118,166,197,249,297,335,368,402,443,481,520
56.mp4
start_frame,56,93,135,173,212,254,291,321,348,370,410,448
end_frame,69,110,153,187,227,271,304,333,360,388,429,465
57.mp4
start_frame,36,87,132,167,209,254,287,325,361,397,445,482
end_frame,53,102,147,178,222,272,307,342,380,420,465,499
58.mp4
start_frame,39,73,110,148,185,229,271,307,340,377,411,449
end_frame,51,88,129,164,201,249,294,324,359,395,430,469
59.mp4
start_frame,57,102,149,190,238,289,342,372,416,454,497,536
end_frame,76,118,168,211,254,312,358,396,434,476,515,558
60.mp4
start_frame,69,128,188,234,281,342,387,422,454,504
end_frame,89,146,209,255,307,368,402,437,477,527
